INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,BORO,LOC_OF_OCCUR_DESC,PRECINCT,JURISDICTION_CODE,LOC_CLASSFCTN_DESC,LOCATION_DESC,X_COORD_CD,Y_COORD_CD,Latitude,Longitude
140883286,02/08/2015,04:47:00,BRONX,INSIDE,46,0.0,DWELLING,MULTI DWELL - APT BUILD,1011660,248621,40.849041,-73.900923
228564725,05/23/2021,02:16:00,MANHATTAN,OUTSIDE,34,0.0,STREET,,1007122,253831,40.863355,-73.917309
32331610,06/18/2007,00:18:00,QUEENS,INSIDE,113,0.0,DWELLING,PVT HOUSE,1048904,187437,40.680914,-73.766892
73065197,06/06/2010,02:46:00,BROOKLYN,OUTSIDE,79,0.0,PLAYGROUND,,999595,192267,40.694402,-73.944662
79718910,07/09/2011,01:03:00,BRONX,OUTSIDE,49,0.0,STREET,,1020850,247992,40.84727993,-73.86771155
230741368,07/11/2021,00:15:00,QUEENS,OUTSIDE,113,0.0,STREET,,1048630,192944,40.69603,-73.767829
85649021,07/09/2012,15:57:00,BROOKLYN,OUTSIDE,71,0.0,STREET,,1002180,182672,40.668052,-73.935366
229283288,06/08/2021,15:37:00,MANHATTAN,OUTSIDE,23,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,998746,230395,40.799045,-73.947642
62037560,05/23/2009,01:09:00,BRONX,OUTSIDE,49,0.0,STREET,,1021122,245819,40.841317,-73.866737
143318272,05/30/2015,20:22:00,MANHATTAN,OUTSIDE,33,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1000226,242603,40.832561,-73.942267
168306060,08/18/2017,21:26:00,QUEENS,OUTSIDE,103,0.0,STREET,,1041906,194066,40.699158,-73.792067
143819362,06/18/2015,12:35:00,MANHATTAN,INSIDE,24,0.0,COMMERCIAL,SMALL MERCHANT,993543,230538,40.799455,-73.966435
313028800,09/16/2025,18:18:00,MANHATTAN,OUTSIDE,20,0.0,HOUSING,MULTI DWELL - PUBLIC HOUS,987541,220634,40.772275,-73.988118
75190886,10/22/2010,18:02:00,BROOKLYN,INSIDE,88,0.0,COMMERCIAL,VARIETY STORE,995012,188021,40.682746,-73.961194
79016634,05/30/2011,02:01:00,BRONX,OUTSIDE,44,0.0,STREET,,1008221,243318,40.834504,-73.913373
25786521,12/15/2006,16:33:00,QUEENS,OUTSIDE,100,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1037417,153512,40.587872,-73.808574
157228607,10/02/2016,18:25:00,STATEN ISLAND,INSIDE,122,0.0,DWELLING,PVT HOUSE,950582,146536,40.56882,-74.121181
138477076,08/29/2014,16:30:00,MANHATTAN,OUTSIDE,32,0.0,STREET,,1000095,236792,40.81660079,-73.94275564
154960797,07/16/2016,14:30:00,QUEENS,OUTSIDE,105,0.0,STREET,,1057738,204079,40.72652937698,-73.73486453789
74461884,09/03/2010,23:04:00,BRONX,OUTSIDE,52,0.0,PLAYGROUND,,1016779,259149,40.877928,-73.882372
279025413,12/14/2023,18:55:00,BROOKLYN,OUTSIDE,73,0.0,STREET,,1009979,179022,40.658022,-73.907267
248104662,07/15/2022,22:20:00,STATEN ISLAND,OUTSIDE,120,0.0,STREET,MULTI DWELL - APT BUILD,961193,163266,40.614774,-74.083046
81685977,11/13/2011,02:03:00,BRONX,OUTSIDE,43,0.0,STREET,MULTI DWELL - APT BUILD,1024045,243057,40.833723,-73.856192
47064977,06/08/2008,00:39:00,BROOKLYN,OUTSIDE,67,0.0,STREET,,1004246,180351,40.661678,-73.927925
253105270,10/25/2022,20:29:00,BROOKLYN,OUTSIDE,63,0.0,STREET,,1005871,169993,40.633251,-73.922104
250503367,09/01/2022,13:19:00,BRONX,OUTSIDE,49,0.0,STREET,,1027160,247327,40.84542629,-73.84490874
75258713,10/26/2010,20:56:00,MANHATTAN,OUTSIDE,7,0.0,STREET,,988900,201537,40.719859,-73.983224
273846994,09/03/2023,04:07:00,BROOKLYN,OUTSIDE,83,0.0,STREET,,1008056,194042,40.699254,-73.914145
172915171,12/23/2017,14:15:00,BRONX,OUTSIDE,40,0.0,STREET,,1006155,235986,40.814376,-73.920863
312764904,09/11/2025,23:53:00,BROOKLYN,OUTSIDE,79,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,999134,190013,40.688215,-73.946331
81360742,10/24/2011,22:48:00,BROOKLYN,OUTSIDE,73,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1010721,182073,40.666387,-73.90458
145352146,08/15/2015,10:30:00,QUEENS,OUTSIDE,114,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1001817,221551,40.774766,-73.936574
210461144,03/03/2020,21:27:00,MANHATTAN,OUTSIDE,23,0.0,STREET,,999433,227426,40.79089486,-73.94516847
221576877,12/09/2020,06:20:00,BROOKLYN,OUTSIDE,76,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,982603,185673,40.676306,-74.005935
80349679,08/17/2011,19:52:00,BRONX,OUTSIDE,42,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1007423,239936,40.825224,-73.91627
93757779,11/25/2013,19:44:00,BRONX,OUTSIDE,45,2.0,HOUSING,,1032747,239087,40.822782,-73.824775
199637606,07/11/2019,21:45:00,BRONX,OUTSIDE,46,0.0,STREET,,1012181,252248,40.858993,-73.899026
83292064,02/21/2012,19:30:00,BRONX,OUTSIDE,44,0.0,STREET,,1006427,242388,40.83194659,-73.91986109
222654690,01/05/2021,02:47:00,BROOKLYN,INSIDE,73,0.0,DWELLING,MULTI DWELL - APT BUILD,1010753,179172,40.658425,-73.904476
308204996,06/17/2025,07:40:00,BRONX,OUTSIDE,40,0.0,STREET,,1009226,235898,40.814137,-73.909771
67678777,11/09/2009,20:33:00,MANHATTAN,OUTSIDE,32,0.0,STREET,,1000284,237132,40.817536,-73.942071
10879211,03/31/2006,14:27:00,BROOKLYN,OUTSIDE,84,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,989297,194784,40.701322,-73.981797
218830983,10/06/2020,20:55:00,BROOKLYN,OUTSIDE,69,0.0,STREET,,1015514,170759,40.63531537,-73.88735714
92241522,08/21/2013,23:45:00,BRONX,OUTSIDE,42,0.0,STREET,,1009368,242132,40.831239,-73.909232
173616167,01/14/2018,15:34:00,BROOKLYN,INSIDE,75,0.0,DWELLING,MULTI DWELL - APT BUILD,1018272,181972,40.666083,-73.877362
198948495,06/25/2019,01:20:00,QUEENS,OUTSIDE,109,0.0,STREET,,1032806,217853,40.76451,-73.824713
271052452,07/09/2023,23:19:00,BRONX,OUTSIDE,48,0.0,STREET,,1015629,246174,40.842311,-73.886588
139583355,11/09/2014,01:30:00,QUEENS,OUTSIDE,101,0.0,STREET,,1051505,159854,40.605194,-73.757793
139945105,12/03/2014,12:56:00,BROOKLYN,OUTSIDE,75,0.0,STREET,,1021136,183805,40.671103,-73.867029
82272740,12/21/2011,04:50:00,QUEENS,OUTSIDE,106,0.0,STREET,GROCERY/BODEGA,1027570,185982,40.677057,-73.843823
91617291,07/14/2013,06:25:00,BROOKLYN,OUTSIDE,67,0.0,STREET,GROCERY/BODEGA,1003701,178532,40.65668439,-73.92989644
151624172,03/29/2016,00:45:00,MANHATTAN,OUTSIDE,23,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1000907,229051,40.795362,-73.93984
310820655,08/06/2025,19:45:00,QUEENS,OUTSIDE,100,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1036866,153431,40.587663,-73.81056
80582677,09/04/2011,13:03:00,BROOKLYN,OUTSIDE,88,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,991398,192541,40.695155,-73.974221
137584248,07/05/2014,14:35:00,BRONX,OUTSIDE,44,0.0,STREET,,1006579,241570,40.82970103,-73.91931454
137086415,06/04/2014,22:49:00,BRONX,OUTSIDE,48,0.0,STREET,,1014537,251565,40.857121,-73.890513
75271645,10/26/2010,22:00:00,BROOKLYN,OUTSIDE,79,0.0,STREET,PVT HOUSE,999223,192074,40.693872,-73.946007
75209498,10/24/2010,00:40:00,BRONX,OUTSIDE,42,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1010922,239853,40.824985,-73.903627
249379923,08/10/2022,14:40:00,QUEENS,OUTSIDE,103,0.0,STREET,COMMERCIAL BLDG,1039647,195586,40.70334171,-73.80020318
170634286,10/24/2017,15:03:00,MANHATTAN,OUTSIDE,33,0.0,STREET,,1000664,246135,40.842254,-73.940675
234143776,09/27/2021,03:50:00,MANHATTAN,OUTSIDE,34,0.0,STREET,,1007257,255280,40.86733,-73.916816
34114133,09/01/2007,23:26:00,BROOKLYN,OUTSIDE,73,0.0,STREET,,1006631,181642,40.665215,-73.919323
283920709,03/05/2024,01:00:00,BRONX,INSIDE,44,0.0,DWELLING,MULTI DWELL - APT BUILD,1003462,242605,40.832559,-73.930575
63234975,06/29/2009,16:45:00,MANHATTAN,OUTSIDE,25,0.0,STREET,MULTI DWELL - APT BUILD,1001131,233647,40.807976,-73.939022
282368516,02/17/2024,02:36:00,QUEENS,OUTSIDE,102,0.0,STREET,GAS STATION,1033659,193574,40.697863,-73.821813
226374728,03/24/2021,23:46:00,QUEENS,OUTSIDE,114,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1009085,215223,40.75738,-73.910354
75020164,10/11/2010,17:51:00,BRONX,OUTSIDE,46,0.0,STREET,,1011144,251424,40.85673464,-73.90277949
295721936,10/30/2024,20:20:00,BRONX,INSIDE,41,0.0,DWELLING,MULTI DWELL - APT BUILD,1011153,235311,40.812519,-73.902812
150544024,02/20/2016,20:31:00,MANHATTAN,INSIDE,33,0.0,DWELLING,MULTI DWELL - APT BUILD,1001602,246487,40.843216,-73.937287
87970282,12/04/2012,23:23:00,MANHATTAN,OUTSIDE,32,0.0,STREET,,999899,238684,40.821805,-73.943459
92489482,09/07/2013,00:30:00,BRONX,OUTSIDE,40,0.0,STREET,,1008095,233594,40.807816,-73.913864
226203720,03/27/2021,19:05:00,BROOKLYN,OUTSIDE,75,0.0,STREET,,1015828,179159,40.658372,-73.886184
85000370,05/30/2012,09:44:00,QUEENS,INSIDE,113,0.0,DWELLING,PVT HOUSE,1043345,190598,40.68963,-73.786908
225929564,03/21/2021,20:56:00,MANHATTAN,OUTSIDE,18,0.0,STREET,,988648,215208,40.757372,-73.984125
143551787,06/08/2015,21:51:00,MANHATTAN,OUTSIDE,32,0.0,STREET,,1000535,237587,40.818792,-73.941162
26849646,02/13/2007,05:00:00,BROOKLYN,OUTSIDE,83,0.0,STREET,BAR/NIGHT CLUB,1001758,194897,40.701615,-73.936856
156043776,08/23/2016,11:10:00,BROOKLYN,OUTSIDE,77,0.0,STREET,,998107,185113,40.674759,-73.950042
247678274,07/07/2022,00:20:00,BROOKLYN,OUTSIDE,73,0.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1010830,181517,40.664861,-73.90419
220408103,11/11/2020,10:54:00,BROOKLYN,INSIDE,79,0.0,STREET,,999304,191540,40.692399,-73.945714
275682382,10/10/2023,02:42:00,QUEENS,INSIDE,114,0.0,DWELLING,MULTI DWELL - APT BUILD,1008018,225388,40.785284,-73.914172
216360329,08/09/2020,17:45:00,BROOKLYN,OUTSIDE,77,0.0,PLAYGROUND,,1004888,182840,40.6685062,-73.92560517
82761701,01/22/2012,04:45:00,BRONX,OUTSIDE,42,0.0,STREET,,1010059,239344,40.82358181,-73.9067482
287141673,05/19/2024,19:15:00,BROOKLYN,OUTSIDE,67,0.0,STREET,,1003427,176720,40.65172,-73.930888
237712308,12/10/2021,23:30:00,BROOKLYN,OUTSIDE,83,0.0,STREET,,1005986,195005,40.701894,-73.921605
286098202,04/29/2024,01:05:00,QUEENS,OUTSIDE,106,0.0,STREET,,1033855,185778,40.676465,-73.821165
184834761,07/05/2018,22:17:00,BROOKLYN,OUTSIDE,60,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,985221,147951,40.572769,-73.996503
225999506,03/23/2021,13:11:00,QUEENS,OUTSIDE,114,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1009085,215223,40.75738,-73.910354
69820005,01/11/2010,21:02:00,BROOKLYN,OUTSIDE,69,0.0,STREET,,1011850,173305,40.642318,-73.900545
182488623,05/08/2018,20:06:00,BRONX,OUTSIDE,44,0.0,STREET,,1009450,247077,40.844809,-73.908918
216796483,08/19/2020,22:30:00,QUEENS,OUTSIDE,103,0.0,STREET,,1048836,199196,40.71318797,-73.76702732
136825216,05/19/2014,14:45:00,BRONX,OUTSIDE,42,0.0,STREET,,1009460,239394,40.823722,-73.90891
10187495,01/18/2006,16:08:00,BROOKLYN,INSIDE,90,0.0,COMMERCIAL,RESTAURANT/DINER,995733,197465,40.708674,-73.95858
94163101,12/23/2013,03:04:00,BROOKLYN,OUTSIDE,69,0.0,STREET,,1008106,170640,40.63501179,-73.91404825
220005071,11/02/2020,00:10:00,QUEENS,OUTSIDE,100,0.0,STREET,,1039496,156742,40.59672459,-73.80106594
280568174,01/15/2024,10:25:00,BRONX,OUTSIDE,52,0.0,DWELLING,MULTI DWELL - APT BUILD,1014776,254642,40.865564,-73.889636
183190789,05/26/2018,01:56:00,BROOKLYN,OUTSIDE,73,0.0,STREET,,1006760,182354,40.66717,-73.918858
251851336,09/30/2022,19:45:00,BROOKLYN,OUTSIDE,73,0.0,STREET,,1009534,179224,40.658571,-73.90887
229192994,06/04/2021,16:58:00,BRONX,INSIDE,44,0.0,DWELLING,MULTI DWELL - APT BUILD,1008850,245976,40.84179,-73.911091
52533651,10/25/2008,23:00:00,BROOKLYN,OUTSIDE,73,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1009910,184163,40.672126,-73.907496
154959954,07/16/2016,03:36:00,BROOKLYN,OUTSIDE,71,0.0,STREET,,1003276,181808,40.66568,-73.931418
317408451,12/11/2025,19:57:00,MANHATTAN,OUTSIDE,23,0.0,STREET,,998958,227092,40.78999,-73.946884
73892380,07/28/2010,20:44:00,BROOKLYN,OUTSIDE,77,0.0,STREET,,1004904,183008,40.668969,-73.925544
10713397,03/16/2006,16:08:00,MANHATTAN,INSIDE,13,0.0,COMMERCIAL,COMMERCIAL BLDG,987353,210667,40.744918,-73.9888
248501024,07/25/2022,01:40:00,QUEENS,OUTSIDE,114,0.0,STREET,,1009059,219143,40.768139,-73.910433
86735333,09/13/2012,20:45:00,BROOKLYN,OUTSIDE,73,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1006749,181004,40.663463,-73.9189
64751905,08/15/2009,02:45:00,BRONX,OUTSIDE,44,0.0,STREET,,1007141,241554,40.82965568,-73.91728382
86437824,08/26/2012,12:30:00,QUEENS,OUTSIDE,102,0.0,STREET,,1033082,190909,40.69054312,-73.82391459
74771626,09/25/2010,16:21:00,BROOKLYN,OUTSIDE,81,0.0,STREET,,1002153,191563,40.692463,-73.935442
279176472,12/18/2023,11:54:00,BRONX,OUTSIDE,47,0.0,STREET,,1025614,260394,40.881299,-73.850414
210827321,03/10/2020,02:20:00,BRONX,OUTSIDE,40,0.0,STREET,,1007955,233988,40.808889,-73.914367
78859477,05/20/2011,03:50:00,QUEENS,OUTSIDE,101,0.0,STREET,,1053512,158201,40.60063079,-73.75058134
69312721,12/28/2009,11:09:00,BROOKLYN,OUTSIDE,79,0.0,STREET,,999853,187937,40.68250662,-73.94374328
212775223,05/06/2020,15:12:00,BROOKLYN,OUTSIDE,79,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,997634,194159,40.69959,-73.951729
10804585,03/25/2006,03:10:00,QUEENS,OUTSIDE,113,0.0,VEHICLE,NONE,1043652,190369,40.68899632,-73.78580467
192259537,01/12/2019,05:24:00,BROOKLYN,OUTSIDE,79,0.0,STREET,,1001289,186459,40.678448,-73.938567
29301878,05/29/2007,00:35:00,BROOKLYN,OUTSIDE,83,0.0,STREET,,1007728,189503,40.686798,-73.915346
64479271,08/07/2009,01:14:00,BROOKLYN,OUTSIDE,75,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1020226,182992,40.668884,-73.870314
270939177,07/05/2023,23:00:00,QUEENS,INSIDE,115,0.0,DWELLING,PVT HOUSE,1021707,215698,40.758641,-73.864791
277777076,11/19/2023,15:00:00,BROOKLYN,OUTSIDE,78,0.0,OTHER,,991330,187303,,
77366274,02/20/2011,02:30:00,BROOKLYN,INSIDE,67,0.0,DWELLING,MULTI DWELL - APT BUILD,1006527,180138,40.661088,-73.919703
304221983,04/05/2025,02:30:00,BROOKLYN,INSIDE,61,2.0,HOUSING,,1001807,156562,40.596395,-73.93678
172479305,12/10/2017,20:43:00,QUEENS,OUTSIDE,114,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1002692,220879,40.772921,-73.933414
78538531,05/03/2011,14:02:00,MANHATTAN,OUTSIDE,23,0.0,STREET,,998430,229826,40.79748388,-73.94878561
90253496,04/22/2013,12:20:00,BRONX,OUTSIDE,40,0.0,STREET,,1006343,234269,40.809665,-73.920191
64342771,07/31/2009,00:54:00,BRONX,OUTSIDE,40,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1006693,238644,40.82167,-73.918909
75948701,12/10/2010,22:40:00,BROOKLYN,INSIDE,69,0.0,DWELLING,PVT HOUSE,1013082,170762,40.635334,-73.896119
205177555,11/14/2019,21:01:00,MANHATTAN,OUTSIDE,34,0.0,STREET,,1004637,253426,40.862257,-73.926297
158767862,11/23/2016,23:59:00,BRONX,OUTSIDE,42,0.0,STREET,,1009704,239852,40.824979,-73.908026
182362874,05/06/2018,02:22:00,BROOKLYN,OUTSIDE,66,0.0,STREET,,986390,173162,40.641967,-73.992286
150967912,03/05/2016,23:47:00,BROOKLYN,OUTSIDE,73,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1007865,183581,40.67053264,-73.91487124
61351687,05/02/2009,15:45:00,BROOKLYN,INSIDE,79,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,999516,192804,40.695867,-73.944946
78423207,04/26/2011,01:40:00,BRONX,OUTSIDE,43,0.0,STREET,BAR/NIGHT CLUB,1021853,242624,40.832542,-73.864116
170873192,10/25/2017,17:30:00,BROOKLYN,INSIDE,81,0.0,DWELLING,MULTI DWELL - APT BUILD,1005949,186127,40.677527,-73.921767
248534026,07/25/2022,22:23:00,BRONX,OUTSIDE,44,0.0,STREET,,1003676,243107,40.833928,-73.929797
242377360,03/19/2022,02:46:00,BRONX,OUTSIDE,43,0.0,STREET,,1020225,243870,40.83596882,-73.86999268
262747866,01/30/2023,22:50:00,BRONX,OUTSIDE,47,0.0,STREET,,1030896,263028,40.888503,-73.831295
198595255,06/17/2019,23:21:00,BROOKLYN,OUTSIDE,73,0.0,STREET,,1009594,186416,40.678311,-73.908627
137538104,07/02/2014,23:20:00,BRONX,OUTSIDE,45,0.0,STREET,,1033584,253992,40.863695,-73.821641
215485982,07/18/2020,01:15:00,BROOKLYN,OUTSIDE,73,0.0,STREET,,1007277,187698,40.68183442,-73.91697683
291911992,08/18/2024,04:25:00,BRONX,OUTSIDE,43,0.0,STREET,,1017558,241162,40.828555,-73.879643
218722815,10/03/2020,23:55:00,QUEENS,OUTSIDE,103,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1040860,193579,40.697828,-73.795844
65394362,09/02/2009,14:15:00,BRONX,OUTSIDE,47,0.0,STREET,,1024277,258898,40.877208,-73.855259
195743581,04/08/2019,11:55:00,QUEENS,INSIDE,115,0.0,DWELLING,MULTI DWELL - APT BUILD,1017904,212282,40.749278,-73.878538
29040550,05/15/2007,13:21:00,BROOKLYN,OUTSIDE,81,0.0,STREET,,1004379,186454,40.67842699,-73.9274292
60217264,04/01/2009,23:05:00,BROOKLYN,OUTSIDE,67,0.0,STREET,,997398,176827,40.652018,-73.952613
24157449,09/04/2006,02:55:00,BROOKLYN,OUTSIDE,71,0.0,STREET,,997551,182704,40.668156,-73.952055
164066250,04/22/2017,04:11:00,QUEENS,INSIDE,103,0.0,DWELLING,RESTAURANT/DINER,1038500,193009,40.696276,-73.804358
177934246,04/07/2018,22:15:00,MANHATTAN,INSIDE,7,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,989938,200060,40.715804,-73.979482
147023024,10/17/2015,02:33:00,BROOKLYN,OUTSIDE,75,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1016409,178125,40.655532,-73.884096
77376416,02/20/2011,18:57:00,BROOKLYN,OUTSIDE,75,0.0,STREET,,1019976,188479,40.68393594,-73.87118688
29277330,05/26/2007,04:57:00,BROOKLYN,OUTSIDE,81,0.0,STREET,,1002113,186617,40.67887925,-73.93559834
24360989,09/17/2006,23:35:00,BROOKLYN,OUTSIDE,77,0.0,STREET,,1000083,185748,40.676507,-73.94292
291409446,08/08/2024,18:51:00,BROOKLYN,OUTSIDE,73,0.0,STREET,,1009424,179784,40.660116,-73.909265
90779620,05/23/2013,02:24:00,BROOKLYN,OUTSIDE,81,0.0,STREET,,1004627,188935,40.6852362,-73.92652758
197662445,05/26/2019,21:22:00,BROOKLYN,OUTSIDE,71,0.0,STREET,,1002498,181698,40.66537692,-73.93422361
220154696,11/05/2020,20:28:00,BROOKLYN,OUTSIDE,81,0.0,STREET,MULTI DWELL - APT BUILD,1001963,186901,40.679662,-73.936135
48543128,07/23/2008,00:05:00,BRONX,OUTSIDE,47,0.0,STREET,,1023941,264414,40.89235,-73.856442
84850275,05/21/2012,13:48:00,BRONX,OUTSIDE,44,0.0,STREET,,1007016,240543,40.826891,-73.917737
83997005,04/01/2012,23:05:00,BRONX,OUTSIDE,47,0.0,STREET,,1026022,268669,40.904019,-73.848889
230210692,06/29/2021,00:13:00,BRONX,OUTSIDE,52,0.0,STREET,,1019292,259726,40.879495,-73.873278
295830021,11/01/2024,22:38:00,BRONX,OUTSIDE,42,0.0,STREET,,1013673,243635,40.835359,-73.893672
163842825,04/15/2017,04:41:00,QUEENS,OUTSIDE,103,0.0,STREET,,1041396,193852,40.698573,-73.793909
226950018,04/14/2021,21:08:00,BRONX,OUTSIDE,42,0.0,STREET,COMMERCIAL BLDG,1009441,242939,40.833452,-73.908964
293796166,09/24/2024,01:15:00,BRONX,OUTSIDE,42,0.0,STREET,,1011667,245304,40.83993545,-73.9009139
59457130,03/10/2009,18:08:00,BROOKLYN,INSIDE,71,0.0,DWELLING,MULTI DWELL - APT BUILD,1002927,182322,40.6671,-73.932676
151382977,03/18/2016,11:00:00,BROOKLYN,OUTSIDE,69,0.0,STREET,,1011555,170488,40.634586,-73.901622
83605536,03/11/2012,00:40:00,BRONX,OUTSIDE,48,0.0,STREET,,1019075,245532,40.840538,-73.874137
34578684,09/23/2007,01:00:00,BRONX,INSIDE,41,0.0,DWELLING,MULTI DWELL - APT BUILD,1012927,238404,40.821004,-73.896389
55237635,12/28/2008,03:55:00,BRONX,OUTSIDE,43,0.0,STREET,,1022303,237303,40.817944,-73.862519
143677942,06/13/2015,21:07:00,BRONX,OUTSIDE,46,0.0,STREET,,1012119,252872,40.860707,-73.899247
79726752,07/10/2011,00:40:00,BROOKLYN,OUTSIDE,77,0.0,STREET,,1004556,183513,40.670363,-73.926798
215087167,07/08/2020,00:43:00,MANHATTAN,OUTSIDE,25,0.0,STREET,GROCERY/BODEGA,1003214,229767,40.797322,-73.931507
94417222,01/12/2014,06:00:00,QUEENS,OUTSIDE,103,0.0,STREET,,1042297,192834,40.695781,-73.790669
164101712,04/24/2017,22:38:00,BRONX,OUTSIDE,43,0.0,STREET,,1023733,242364,40.8318203,-73.85732428
49913260,08/08/2008,00:11:00,BRONX,OUTSIDE,44,0.0,VEHICLE,,1005423,242397,40.83197375,-73.92348912
11118245,05/01/2006,04:33:00,BROOKLYN,OUTSIDE,79,0.0,TAXI/LIVERY,,999595,192267,40.694402,-73.944662
289881881,07/10/2024,05:30:00,BRONX,OUTSIDE,42,0.0,STREET,,1015999,244590,40.83797,-73.885261
88390467,01/03/2013,04:10:00,QUEENS,OUTSIDE,105,0.0,STREET,,1050954,179581,40.659344,-73.75958
80698355,09/12/2011,22:18:00,BROOKLYN,OUTSIDE,70,0.0,STREET,MULTI DWELL - APT BUILD,995181,177369,40.653515,-73.960604
23421789,07/16/2006,02:11:00,QUEENS,OUTSIDE,110,0.0,STREET,,1020827,212301,40.749328,-73.867987
217212140,08/29/2020,20:22:00,BRONX,OUTSIDE,47,0.0,STREET,,1030898,262777,40.88781281,-73.83129083
35737612,11/16/2007,14:29:00,BRONX,OUTSIDE,44,0.0,STREET,,1004368,237509,40.81856005,-73.92731612
48418962,07/18/2008,21:55:00,BROOKLYN,INSIDE,83,0.0,COMMERCIAL,COMMERCIAL BLDG,1008715,191264,40.691628,-73.911778
157151995,09/29/2016,15:02:00,QUEENS,OUTSIDE,113,0.0,STREET,,1041860,190316,40.688864,-73.792266
136486599,04/28/2014,22:08:00,BRONX,OUTSIDE,47,0.0,STREET,,1026729,256759,40.871318,-73.846405
75487856,11/09/2010,17:36:00,BRONX,OUTSIDE,44,0.0,STREET,,1006064,241543,40.82962821,-73.92117557
222299955,12/27/2020,15:15:00,QUEENS,INSIDE,110,0.0,DWELLING,MULTI DWELL - APT BUILD,1022289,208016,40.737552,-73.862736
82419695,01/01/2012,03:00:00,BRONX,OUTSIDE,48,0.0,STREET,,1016057,247615,40.846273,-73.885036
145609736,08/25/2015,13:13:00,QUEENS,OUTSIDE,114,0.0,STREET,,1011990,216108,40.759801,-73.899866
76669400,01/01/2011,02:05:00,BRONX,INSIDE,42,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1010069,244367,40.837369,-73.906691
227551203,04/29/2021,19:45:00,BROOKLYN,OUTSIDE,61,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1001353,156938,40.59742,-73.938412
227401020,04/27/2021,00:40:00,MANHATTAN,OUTSIDE,28,0.0,STREET,,997602,230430,40.799146,-73.951772
89231142,02/19/2013,23:25:00,BROOKLYN,INSIDE,73,0.0,DWELLING,MULTI DWELL - APT BUILD,1010069,186327,40.678064,-73.906914
272103284,07/30/2023,07:02:00,BROOKLYN,OUTSIDE,90,0.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1000956,195764,40.703999,-73.939747
94163099,12/23/2013,10:00:00,QUEENS,INSIDE,101,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1047439,156662,40.596454,-73.772464
73598742,07/08/2010,05:00:00,BRONX,INSIDE,42,0.0,DWELLING,MULTI DWELL - APT BUILD,1015430,243957,40.836236,-73.887321
232264784,08/13/2021,15:50:00,BROOKLYN,OUTSIDE,83,0.0,STREET,,1009949,192048,40.693768,-73.907323
173129246,12/31/2017,18:02:00,BROOKLYN,INSIDE,61,0.0,STREET,,996174,158705,40.602278,-73.957057
275206398,09/29/2023,02:19:00,BROOKLYN,INSIDE,83,0.0,STREET,GROCERY/BODEGA,1001557,193690,40.698295,-73.937582
287497159,05/25/2024,18:01:00,QUEENS,OUTSIDE,102,0.0,STREET,,1030953,194101,0.0,0.0
90929326,06/02/2013,15:23:00,BROOKLYN,OUTSIDE,70,0.0,STREET,MULTI DWELL - APT BUILD,995957,177430,40.653684,-73.957809
73418148,06/26/2010,04:22:00,MANHATTAN,OUTSIDE,23,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,998191,227814,40.791971,-73.949654
147443633,11/02/2015,12:58:00,BRONX,OUTSIDE,48,0.0,STREET,,1014065,247504,40.84596603,-73.89223766
153084519,05/15/2016,00:35:00,QUEENS,OUTSIDE,113,0.0,STREET,,1041699,182678,40.667902,-73.792911
178480482,04/22/2018,11:59:00,BROOKLYN,INSIDE,75,0.0,DWELLING,MULTI DWELL - APT BUILD,1015159,183234,40.669559,-73.888577
311661208,08/22/2025,16:03:00,BRONX,OUTSIDE,45,0.0,STREET,,1027267,245362,40.84003243,-73.84453462
